period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,year,percentage_seen_within_4_hours,number_of_a&e_attendances_type_1,number_of_a&e_attendances_type_2,number_of_a&e_attendances_other_a&e_department,number_of_attendances_over_4hrs_type_1,number_of_attendances_over_4hrs_type_2,number_of_attendances_over_4hrs_other_a&e_department,log_attendances,total_a&e_attendances
MSitAE-JANUARY-2019,RBD,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1441.0,0.0,0.0,372.0,January,2019,92.47943595769684,3820.0,0.0,3900.0,499.0,0.0,0.0,8.538367426647644,5352.013656429146
MSitAE-JANUARY-2019,RK5,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,3265.0,0.0,7.0,402.0,January,2019,92.47943595769684,9183.0,0.0,4699.0,960.0,0.0,151.0,8.538367426647644,5370.387552851543
MSitAE-JANUARY-2019,RPC,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,352.0,January,2019,92.47943595769684,9616.5,0.0,1026.0,1217.0,0.0,1.0,8.538367426647644,5388.7614492739385
MSitAE-JANUARY-2019,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,2652.0,0.0,0.0,531.0,January,2019,92.47943595769684,10050.0,1154.0,0.0,1474.0,1.0,0.0,8.538367426647644,5407.135345696335
MSitAE-JANUARY-2019,NLO01,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),NORTHERN DOCTORS URGENT CARE,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2019,92.47943595769684,12051.5,0.0,4642.0,1354.0,0.0,203.0,8.538367426647644,5425.509242118731
MSitAE-JANUARY-2019,RDD,NHS ENGLAND MIDLANDS AND EAST (EAST),BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,418.0,0.0,3521.0,0.0,0.0,304.0,January,2019,92.47943595769684,14053.0,0.0,0.0,1234.0,0.0,0.0,8.538367426647644,5443.883138541128
MSitAE-JANUARY-2019,R1D,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),SHROPSHIRE COMMUNITY HEALTH NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,January,2019,92.47943595769684,9996.5,0.0,2129.0,1111.5,0.0,0.0,8.538367426647644,5462.257034963523
MSitAE-JANUARY-2019,RGP,NHS ENGLAND MIDLANDS AND EAST (EAST),JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,1575.0,0.0,0.0,582.0,January,2019,92.47943595769684,5940.0,0.0,673.0,989.0,0.0,23.0,8.538367426647644,5480.63093138592
MSitAE-JANUARY-2019,RA4,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1664.0,0.0,0.0,444.0,January,2019,92.47943595769684,4620.0,0.0,0.0,244.0,0.0,0.0,8.538367426647644,5499.004827808317
MSitAE-JANUARY-2019,NLW,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),BRISTOL COMMUNITY HEALTH,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2019,92.47943595769684,5098.666666666667,0.0,4665.0,847.0,0.0,2.0,8.538367426647644,5517.378724230713
MSitAE-JANUARY-2019,Y03082,NHS ENGLAND LONDON,HAROLD WOOD WIC,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2019,92.47943595769684,5577.333333333333,0.0,3571.0,1450.0,0.0,469.0,8.538367426647644,5535.752620653109
MSitAE-JANUARY-2019,RA9,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,532.0,7.0,2557.0,0.0,0.0,692.0,January,2019,92.47943595769684,6056.0,0.0,2653.0,2053.0,0.0,1.0,8.538367426647644,5554.126517075505
MSitAE-JANUARY-2019,RW1,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",SOUTHERN HEALTH NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,206.0,January,2019,92.47943595769684,6506.5,0.0,637.0,1809.5,0.0,0.0,8.538367426647644,5572.500413497902
MSitAE-JANUARY-2019,RLT,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),GEORGE ELIOT HOSPITAL NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,616.0,11.0,1330.0,0.0,0.0,60.0,January,2019,92.47943595769684,6957.0,0.0,0.0,1566.0,0.0,0.0,8.538367426647644,5590.8743099202975
MSitAE-JANUARY-2019,RP5,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0,3534.0,0.0,389.0,1085.0,January,2019,92.47943595769684,12258.0,0.0,2690.0,1452.0,0.0,8.0,8.538367426647644,5609.248206342694
MSitAE-JANUARY-2019,RCU,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,693.0,0.0,0.0,419.0,January,2019,92.47943595769684,5020.0,0.0,210.0,182.0,0.0,0.0,8.538367426647644,5627.62210276509
MSitAE-JANUARY-2019,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2019,92.47943595769684,6384.333333333333,0.0,4943.0,713.0,0.0,28.0,8.538367426647644,5645.995999187487
MSitAE-JANUARY-2019,RYY,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2019,92.47943595769684,7748.666666666666,0.0,5856.0,1244.0,0.0,4.0,8.538367426647644,5664.369895609882
MSitAE-JANUARY-2019,RMC,NHS ENGLAND NORTH (GREATER MANCHESTER),BOLTON NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,327.0,0.0,2355.0,0.0,32.0,825.0,January,2019,92.47943595769684,9113.0,0.0,1017.0,1775.0,0.0,7.0,8.538367426647644,5682.743792032279
MSitAE-JANUARY-2019,RV9,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),HUMBER TEACHING NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2019,92.47943595769684,9213.333333333334,0.0,520.0,1602.0,0.0,1.0,8.538367426647644,5701.117688454676
MSitAE-JANUARY-2019,RJ8,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,January,2019,92.47943595769684,9313.666666666666,0.0,0.0,1429.0,0.0,0.0,8.538367426647644,5719.491584877072
MSitAE-JANUARY-2019,RTF,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4884.0,0.0,53.0,642.0,January,2019,92.47943595769684,9414.0,0.0,9588.0,1256.0,0.0,50.0,8.538367426647644,5737.865481299468
MSitAE-JANUARY-2019,RWX,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2019,92.47943595769684,9642.0,0.0,1970.0,1461.5,0.0,0.0,8.538367426647644,5756.239377721864
MSitAE-JANUARY-2019,RN7,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",DARTFORD AND GRAVESHAM NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,535.0,0.0,2813.0,0.0,0.0,331.0,January,2019,92.47943595769684,9870.0,0.0,1643.0,1667.0,0.0,4.0,8.538367426647644,5774.613274144261
MSitAE-JANUARY-2019,RYR,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,3793.0,0.0,0.0,1621.0,January,2019,92.47943595769684,12021.0,0.0,0.0,1130.0,0.0,0.0,8.538367426647644,5792.9871705666565
MSitAE-JANUARY-2019,RL4,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),THE ROYAL WOLVERHAMPTON NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,432.0,1.0,2932.0,0.0,0.0,1086.0,January,2019,92.47943595769684,12311.0,0.0,9270.0,2377.0,0.0,164.0,8.538367426647644,5811.361066989053
MSitAE-JANUARY-2019,RH8,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,162.0,6.0,2128.0,0.0,0.0,1533.0,January,2019,92.47943595769684,7637.0,0.0,3857.0,1055.0,0.0,0.0,8.538367426647644,5829.734963411449
MSitAE-JANUARY-2019,NEH06,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),HAVERSTOCK HEALTHCARE (CHESHUNT COMMUNITY HOSPITAL),5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2019,92.47943595769684,8249.5,0.0,1676.0,922.5,0.0,0.0,8.538367426647644,5848.108859833846
MSitAE-JANUARY-2019,RFF,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),BARNSLEY HOSPITAL NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,2599.0,0.0,0.0,589.0,January,2019,92.47943595769684,8862.0,0.0,0.0,790.0,0.0,0.0,8.538367426647644,5866.482756256241
MSitAE-JANUARY-2019,R1J,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GLOUCESTERSHIRE CARE SERVICES NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,January,2019,92.47943595769684,10849.0,0.0,5388.0,1913.5,0.0,31.0,8.538367426647644,5884.856652678638
MSitAE-JANUARY-2019,RKB,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,524.0,0.0,4670.0,84.0,2.0,618.0,January,2019,92.47943595769684,12836.0,1955.0,6222.0,3037.0,0.0,201.0,8.538367426647644,5903.230549101034
MSitAE-JANUARY-2019,NQ106,NHS ENGLAND MIDLANDS AND EAST (EAST),FRYATT HOSPITAL,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2019,92.47943595769684,10899.333333333334,0.0,474.0,2798.0,0.0,0.0,8.538367426647644,5921.6044455234305
MSitAE-JANUARY-2019,REP,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,33.0,January,2019,92.47943595769684,8962.666666666666,1165.0,0.0,2559.0,15.0,0.0,8.538367426647644,5939.978341945827
MSitAE-JANUARY-2019,RBK,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),WALSALL HEALTHCARE NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,589.0,0.0,2197.0,0.0,0.0,807.0,January,2019,92.47943595769684,7026.0,0.0,2626.0,2320.0,0.0,14.0,8.538367426647644,5958.352238368223
MSitAE-JANUARY-2019,RCF,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),AIREDALE NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,1581.0,0.0,0.0,912.0,January,2019,92.47943595769684,5103.0,643.0,92.0,715.0,0.0,0.0,8.538367426647644,5976.72613479062
MSitAE-JANUARY-2019,RTK,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,614.0,1.0,1944.0,0.0,0.0,288.0,January,2019,92.47943595769684,9483.0,0.0,0.0,2299.0,0.0,0.0,8.538367426647644,5995.100031213015
MSitAE-JANUARY-2019,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,202.0,January,2019,92.47943595769684,8431.5,7850.0,0.0,2619.0,35.0,0.0,8.538367426647644,6013.473927635412
MSitAE-JANUARY-2019,RRF,NHS ENGLAND NORTH (GREATER MANCHESTER),"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,2541.0,0.0,0.0,277.0,January,2019,92.47943595769684,7380.0,0.0,747.0,2939.0,0.0,15.0,8.538367426647644,6031.847824057808
MSitAE-JANUARY-2019,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2019,92.47943595769684,13685.0,0.0,4321.0,4629.0,0.0,2.0,8.538367426647644,6050.221720480205
MSitAE-JANUARY-2019,RWE,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,1855.0,0.0,5254.0,10.0,0.0,3516.0,January,2019,92.47943595769684,19990.0,1692.0,0.0,6319.0,28.0,0.0,8.538367426647644,6068.5956169026
MSitAE-JANUARY-2019,RBT,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2306.0,0.0,0.0,898.0,January,2019,92.47943595769684,5956.0,0.0,1723.0,1620.0,0.0,4.0,8.538367426647644,6086.969513324997
MSitAE-JANUARY-2019,RDZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,152.0,1.0,2056.0,7.0,0.0,1564.0,January,2019,92.47943595769684,6369.0,1397.0,1135.0,1043.0,1.0,0.0,8.538367426647644,6105.343409747393
MSitAE-JANUARY-2019,RAE,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0,2983.0,0.0,107.0,1741.0,January,2019,92.47943595769684,10240.0,0.0,1300.0,2733.0,0.0,34.0,8.538367426647644,6123.7173061697895
MSitAE-JANUARY-2019,RGT,NHS ENGLAND MIDLANDS AND EAST (EAST),CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,3742.0,0.0,23.0,580.0,January,2019,92.47943595769684,10815.0,0.0,3166.0,2591.0,0.0,0.0,8.538367426647644,6142.091202592186
MSitAE-JANUARY-2019,RN5,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,830.0,0.0,2737.0,0.0,0.0,1323.0,January,2019,92.47943595769684,9605.0,0.0,829.0,1587.0,0.0,0.0,8.538367426647644,6160.465099014582
MSitAE-JANUARY-2019,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,128.0,8.0,4607.0,0.0,0.0,389.0,January,2019,92.47943595769684,16428.0,789.0,10424.0,7363.0,2.0,77.0,8.538367426647644,6178.838995436979
MSitAE-JANUARY-2019,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,628.0,0.0,4210.0,0.0,0.0,881.0,January,2019,92.47943595769684,13799.0,0.0,1429.0,2413.0,0.0,0.0,8.538367426647644,6197.212891859374
MSitAE-JANUARY-2019,AXG,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),WILTSHIRE HEALTH & CARE,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2019,92.47943595769684,12104.5,0.0,2634.0,1813.0,0.0,13.0,8.538367426647644,6215.586788281771
MSitAE-JANUARY-2019,RTD,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,2387.0,29.0,4.0,2536.0,January,2019,92.47943595769684,10410.0,1954.0,8320.0,1213.0,45.0,0.0,8.538367426647644,6233.960684704167
MSitAE-JANUARY-2019,RDE,NHS ENGLAND MIDLANDS AND EAST (EAST),EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,394.0,0.0,4955.0,0.0,150.0,2019.0,January,2019,92.47943595769684,16576.0,0.0,6130.0,2404.0,0.0,57.0,8.538367426647644,6252.3345811265635
MSitAE-JANUARY-2019,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,2980.0,0.0,0.0,367.0,January,2019,92.47943595769684,9045.0,439.0,6913.0,2725.0,0.0,410.0,8.538367426647644,6270.708477548959
MSitAE-JANUARY-2019,RNQ,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,913.0,0.0,2645.0,0.0,0.0,459.0,January,2019,92.47943595769684,8176.0,0.0,0.0,2255.0,0.0,0.0,8.538367426647644,6289.082373971356
MSitAE-JANUARY-2019,RA7,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,489.0,0.0,3419.0,9.0,0.0,927.0,January,2019,92.47943595769684,10099.0,1997.0,0.0,1829.0,46.0,0.0,8.538367426647644,6307.456270393752
MSitAE-JANUARY-2019,RXH,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,1089.0,100.0,3281.0,18.0,0.0,667.0,January,2019,92.47943595769684,13439.0,1120.0,0.0,3438.0,5.0,0.0,8.538367426647644,6325.830166816148
MSitAE-JANUARY-2019,RYG,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,66.0,January,2019,92.47943595769684,14311.0,0.0,0.0,3847.5,0.0,0.0,8.538367426647644,6344.204063238545
MSitAE-JANUARY-2019,RJE,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,937.0,0.0,6323.0,0.0,0.0,2981.0,January,2019,92.47943595769684,15183.0,462.0,6310.0,4257.0,0.0,37.0,8.538367426647644,6362.577959660941
MSitAE-JANUARY-2019,RW4,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MERSEY CARE NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,January,2019,92.47943595769684,12364.5,0.0,2554.0,3382.5,0.0,0.0,8.538367426647644,6380.951856083338
MSitAE-JANUARY-2019,RLN,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,498.0,0.0,3279.0,29.0,0.0,728.0,January,2019,92.47943595769684,9546.0,2118.0,3234.0,2508.0,25.0,16.0,8.538367426647644,6399.325752505733
MSitAE-JANUARY-2019,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2019,92.47943595769684,9024.5,0.0,9616.0,2030.0,0.0,181.0,8.538367426647644,6417.69964892813
MSitAE-JANUARY-2019,RTP,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",SURREY AND SUSSEX HEALTHCARE NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,722.0,0.0,2620.0,0.0,0.0,795.0,January,2019,92.47943595769684,8503.0,0.0,734.0,1552.0,0.0,0.0,8.538367426647644,6436.073545350526
MSitAE-JANUARY-2019,RBA,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),TAUNTON AND SOMERSET NHS FOUNDATION TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,2311.0,0.0,0.0,1439.0,January,2019,92.47943595769684,6252.0,0.0,0.0,877.0,0.0,0.0,8.538367426647644,6454.4474417729225
MSitAE-JANUARY-2019,RWA,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,703.0,0.0,3079.0,0.0,0.0,1589.0,January,2019,92.47943595769684,11570.0,0.0,0.0,3176.0,0.0,0.0,8.538367426647644,6472.821338195318
MSitAE-JANUARY-2019,NQ108,NHS ENGLAND MIDLANDS AND EAST (EAST),CLACTON HOSPITAL,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,January,2019,92.47943595769684,12294.5,0.0,2390.0,3732.5,0.0,3.0,8.538367426647644,6491.195234617715
MSitAE-JANUARY-2019,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,5106.0,0.0,1813.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,1272.0,0.0,6519.0,0.0,0.0,820.0,January,2019,92.47943595769684,13019.0,0.0,19337.0,4289.0,0.0,367.0,8.538367426647644,6509.569131040111
