period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,year,percentage_seen_within_4_hours,number_of_a&e_attendances_type_1,number_of_a&e_attendances_type_2,number_of_a&e_attendances_other_a&e_department,number_of_attendances_over_4hrs_type_1,number_of_attendances_over_4hrs_type_2,number_of_attendances_over_4hrs_other_a&e_department,log_attendances
MSitAE-APRIL-2024,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,21666.0,990.0,12046.0,0.0,0.0,0.0,8793.0,1.0,79.0,0.0,0.0,0.0,2206.0,181.0,5878.0,0.0,0.0,272.0,April,2024,59.41567432844087,,,,,,,9.983545644706707
MSitAE-APRIL-2024,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0.0,1265.0,0.0,0.0,139.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,18.0,April,2024,,,,,,,,0.0
MSitAE-APRIL-2024,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13330.0,490.0,8542.0,643.0,0.0,487.0,6574.0,0.0,73.0,237.0,0.0,10.0,1060.0,927.0,5823.0,0.0,0.0,3002.0,April,2024,50.68267066766692,,,,,,,9.497847429113676
MSitAE-APRIL-2024,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,13101.0,0.0,8087.0,171.0,0.0,823.0,3736.0,0.0,250.0,17.0,0.0,3.0,1074.0,156.0,5774.0,0.0,0.0,970.0,April,2024,71.48309289367224,,,,,,,9.480520169291822
MSitAE-APRIL-2024,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,6127.0,1329.0,0.0,170.0,0.0,0.0,2349.0,0.0,0.0,29.0,0.0,0.0,383.0,293.0,2019.0,0.0,0.0,625.0,April,2024,61.66149828627387,,,,,,,8.720623711420426
MSitAE-APRIL-2024,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,27625.86000000004,307.0,1558.0,63.0,0.0,253.0,13825.0,0.0,16.0,11.0,0.0,2.0,2112.0,2228.0,10561.0,0.0,0.0,6074.0,April,2024,57.66474767270946,,,,,,,10.393814506824773
MSitAE-APRIL-2024,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,20711.0,0.0,9871.0,450.0,0.0,34.0,8262.0,0.0,30.0,183.0,0.0,0.0,838.0,754.0,3991.0,0.0,2.0,2386.0,April,2024,60.10815508666892,,,,,,,9.938468521431373
MSitAE-APRIL-2024,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,8952.0,0.0,0.0,21.0,0.0,0.0,3265.0,0.0,0.0,5.0,0.0,0.0,661.0,324.0,2825.0,0.0,0.0,1935.0,April,2024,63.52770330652368,,,,,,,9.099743950634156
MSitAE-APRIL-2024,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4459.0,0.0,11238.0,0.0,0.0,0.0,1734.0,0.0,40.0,0.0,0.0,0.0,80.0,0.0,1618.0,0.0,584.0,2133.0,April,2024,61.112357030724375,,,,,,,8.40290404501411
MSitAE-APRIL-2024,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,11493.0,0.0,3788.0,288.0,0.0,106.0,4564.0,0.0,260.0,75.0,0.0,2.0,1061.0,459.0,2940.0,0.0,158.0,1222.0,April,2024,60.28887148699208,,,,,,,9.349580439067687
MSitAE-APRIL-2024,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,12318.0,0.0,10055.0,0.0,0.0,0.0,4052.0,0.0,382.0,0.0,0.0,0.0,385.0,1113.0,3462.0,0.0,80.0,1663.0,April,2024,67.10504952102613,,,,,,,9.418898064961974
MSitAE-APRIL-2024,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0.0,0.0,916.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,April,2024,,,,,,,,0.0
MSitAE-APRIL-2024,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,April,2024,,,,,,,,0.0
MSitAE-APRIL-2024,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0.0,0.0,4045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,April,2024,,,,,,,,0.0
MSitAE-APRIL-2024,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,23379.0,915.0,16891.0,0.0,0.0,0.0,11368.0,30.0,2835.0,0.0,0.0,0.0,880.0,1225.0,4700.0,0.0,0.0,1326.0,April,2024,51.37516574703794,,,,,,,10.05963623502606
MSitAE-APRIL-2024,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6572.0,0.0,1327.0,725.0,0.0,10.0,2006.0,0.0,0.0,192.0,0.0,0.0,333.0,1.0,2491.0,0.0,0.0,1025.0,April,2024,69.47656725502131,,,,,,,8.790725628263576
MSitAE-APRIL-2024,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,27625.86000000004,0.0,5982.0,589.0,0.0,138.0,7935.0,0.0,157.0,98.0,0.0,1.0,2656.0,5.0,8966.0,0.0,231.0,1276.0,April,2024,72.40863729615077,,,,,,,10.266740811834984
MSitAE-APRIL-2024,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,18315.0,0.0,8065.0,0.0,0.0,0.0,7442.0,0.0,150.0,0.0,0.0,0.0,986.0,905.0,3827.0,0.0,0.0,524.0,April,2024,59.36663936663936,,,,,,,9.815530273776986
MSitAE-APRIL-2024,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,6887.0,0.0,8057.0,0.0,0.0,0.0,3304.0,0.0,217.0,0.0,0.0,0.0,202.0,462.0,2145.0,0.0,148.0,690.0,April,2024,52.025555394221,,,,,,,8.837536046107568
MSitAE-APRIL-2024,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4182.0,0.0,0.0,380.0,0.0,3966.0,1461.0,0.0,0.0,91.0,0.0,5.0,170.0,24.0,1866.0,0.0,0.0,511.0,April,2024,65.06456241032998,,,,,,,8.338783971442199
MSitAE-APRIL-2024,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,8277.0,0.0,3865.0,432.0,0.0,145.0,2857.0,0.0,136.0,74.0,0.0,0.0,852.0,79.0,3551.0,0.0,0.0,713.0,April,2024,65.48266280053159,,,,,,,9.021356672308677
MSitAE-APRIL-2024,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,11129.0,389.0,8439.0,0.0,0.0,26.0,6306.0,0.0,322.0,0.0,0.0,0.0,903.0,859.0,4468.0,2.0,0.0,1564.0,April,2024,43.33722706442627,,,,,,,9.31739944426959
MSitAE-APRIL-2024,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5567.0,264.0,13.0,560.0,0.0,0.0,1916.0,0.0,0.0,0.0,0.0,0.0,363.0,119.0,1479.0,0.0,0.0,563.0,April,2024,65.58289922759116,,,,,,,8.624791202014256
MSitAE-APRIL-2024,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7780.0,0.0,5601.0,622.0,0.0,144.0,3264.0,0.0,159.0,255.0,0.0,0.0,737.0,0.0,2055.0,0.0,0.0,411.0,April,2024,58.04627249357327,,,,,,,8.95944014361693
MSitAE-APRIL-2024,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12628.0,0.0,4569.0,821.0,0.0,712.0,5703.0,0.0,579.0,251.0,0.0,87.0,449.0,803.0,3276.0,0.0,138.0,1452.0,April,2024,54.83845422869813,,,,,,,9.44375103564617
MSitAE-APRIL-2024,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9929.0,0.0,5600.0,760.0,0.0,538.0,5184.0,0.0,74.0,342.0,0.0,24.0,547.0,663.0,2722.0,0.0,38.0,493.0,April,2024,47.789304058817606,,,,,,,9.203315757039219
MSitAE-APRIL-2024,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5133.0,0.0,1751.0,0.0,0.0,0.0,2621.0,0.0,147.0,0.0,0.0,0.0,344.0,654.0,1800.0,0.0,0.0,1250.0,April,2024,48.93824274303526,,,,,,,8.543640361431086
MSitAE-APRIL-2024,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10776.0,0.0,5411.0,23.0,0.0,144.0,3917.0,0.0,298.0,5.0,0.0,2.0,575.0,140.0,3383.0,0.0,1.0,340.0,April,2024,63.65070527097253,,,,,,,9.285169512596832
MSitAE-APRIL-2024,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,12107.0,153.0,474.0,0.0,0.0,142.0,4679.0,0.0,0.0,0.0,0.0,0.0,636.0,37.0,4274.0,10.0,0.0,1057.0,April,2024,61.352936317832665,,,,,,,9.401621670141608
MSitAE-APRIL-2024,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8482.0,0.0,1831.0,376.0,0.0,44.0,3656.0,0.0,28.0,95.0,0.0,1.0,592.0,574.0,2189.0,0.0,0.0,732.0,April,2024,56.89695826456025,,,,,,,9.045819439807735
MSitAE-APRIL-2024,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0.0,0.0,3874.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,April,2024,,,,,,,,0.0
MSitAE-APRIL-2024,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5637.0,0.0,3716.0,23.0,0.0,7.0,2581.0,0.0,55.0,11.0,0.0,0.0,989.0,1.0,1644.0,0.0,0.0,803.0,April,2024,54.21323398971085,,,,,,,8.637284671674058
MSitAE-APRIL-2024,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9838.0,0.0,0.0,0.0,0.0,0.0,3220.0,0.0,0.0,0.0,0.0,0.0,630.0,172.0,3140.0,0.0,0.0,604.0,April,2024,67.2697702785119,,,,,,,9.194109358865765
MSitAE-APRIL-2024,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0.0,0.0,6718.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,April,2024,,,,,,,,0.0
MSitAE-APRIL-2024,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,8942.0,0.0,4632.0,0.0,0.0,0.0,5108.0,0.0,382.0,0.0,0.0,0.0,1032.0,413.0,3458.0,0.0,0.0,1903.0,April,2024,42.876314023708346,,,,,,,9.09862638234618
MSitAE-APRIL-2024,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21378.0,1812.0,0.0,0.0,0.0,0.0,8850.0,78.0,0.0,0.0,0.0,0.0,1558.0,839.0,6179.0,3.0,0.0,3480.0,April,2024,58.60230143137806,,,,,,,9.970164410800407
MSitAE-APRIL-2024,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,17938.0,0.0,2136.0,718.0,0.0,172.0,3182.0,0.0,25.0,77.0,0.0,1.0,941.0,9.0,5320.0,0.0,0.0,995.0,April,2024,82.26112164120862,,,,,,,9.79473239269909
MSitAE-APRIL-2024,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14441.0,1125.0,8898.0,999.0,0.0,0.0,6807.0,123.0,296.0,234.0,0.0,0.0,1567.0,409.0,2695.0,0.0,0.0,291.0,April,2024,52.86337511252683,,,,,,,9.577895907011127
MSitAE-APRIL-2024,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10713.0,0.0,2246.0,0.0,0.0,0.0,6164.0,0.0,328.0,0.0,0.0,0.0,452.0,579.0,3008.0,0.0,45.0,2088.0,April,2024,42.46242882479231,,,,,,,9.279306576440906
MSitAE-APRIL-2024,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0.0,0.0,8628.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,April,2024,,,,,,,,0.0
MSitAE-APRIL-2024,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,21306.0,1559.0,4897.0,1308.0,0.0,1095.0,9621.0,48.0,478.0,463.0,0.0,27.0,1533.0,1394.0,7759.0,24.0,30.0,1490.0,April,2024,54.843705998310334,,,,,,,9.966790936205367
MSitAE-APRIL-2024,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,April,2024,,,,,,,,0.0
MSitAE-APRIL-2024,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0.0,0.0,3849.0,0.0,0.0,0.0,0.0,0.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,April,2024,,,,,,,,0.0
MSitAE-APRIL-2024,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0.0,0.0,2787.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,April,2024,,,,,,,,0.0
MSitAE-APRIL-2024,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0.0,0.0,1577.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,April,2024,,,,,,,,0.0
MSitAE-APRIL-2024,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,4088.0,0.0,2006.0,22.0,0.0,26.0,1779.0,0.0,1.0,10.0,0.0,0.0,185.0,50.0,1089.0,0.0,0.0,249.0,April,2024,56.48238747553817,,,,,,,8.316055720364643
MSitAE-APRIL-2024,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12755.0,0.0,14697.0,0.0,0.0,0.0,6154.0,0.0,181.0,0.0,0.0,0.0,673.0,686.0,6513.0,0.0,0.0,435.0,April,2024,51.75225401803214,,,,,,,9.453757028129948
MSitAE-APRIL-2024,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,7727.0,516.0,7501.0,83.0,1.0,102.0,4606.0,1.0,911.0,44.0,0.0,14.0,199.0,834.0,1515.0,0.0,0.0,169.0,April,2024,40.39083732367025,,,,,,,8.952605375892354
MSitAE-APRIL-2024,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6991.0,0.0,2496.0,158.0,0.0,83.0,3897.0,0.0,31.0,35.0,0.0,0.0,764.0,398.0,2453.0,0.0,0.0,1025.0,April,2024,44.25690173079674,,,,,,,8.852521917335372
MSitAE-APRIL-2024,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,15343.0,0.0,7895.0,0.0,0.0,1029.0,6075.0,0.0,0.0,0.0,0.0,0.0,80.0,22.0,4589.0,0.0,0.0,2122.0,April,2024,60.40539659779704,,,,,,,9.63847979712322
MSitAE-APRIL-2024,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,14264.0,0.0,12449.0,814.0,0.0,273.0,5880.0,0.0,172.0,0.0,0.0,0.0,1051.0,353.0,6088.0,0.0,331.0,985.0,April,2024,58.77734155916994,,,,,,,9.5655642636476
MSitAE-APRIL-2024,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6813.0,0.0,1469.0,270.0,0.0,90.0,2969.0,0.0,202.0,99.0,0.0,3.0,894.0,142.0,2739.0,0.0,246.0,620.0,April,2024,56.42154704241891,,,,,,,8.826734598220911
MSitAE-APRIL-2024,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,11282.0,1347.0,0.0,182.0,0.0,0.0,3842.0,70.0,0.0,52.0,0.0,0.0,387.0,13.0,3574.0,9.0,0.0,1552.0,April,2024,65.94575429888317,,,,,,,9.331052447138447
MSitAE-APRIL-2024,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10365.0,767.0,6320.0,0.0,0.0,0.0,4172.0,0.0,248.0,0.0,0.0,0.0,153.0,34.0,2090.0,0.0,0.0,249.0,April,2024,59.749155812831646,,,,,,,9.246286498749653
MSitAE-APRIL-2024,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,12926.0,0.0,4996.0,17.0,0.0,0.0,4171.0,0.0,0.0,9.0,0.0,0.0,432.0,558.0,1380.0,0.0,0.0,96.0,April,2024,67.73170354324617,,,,,,,9.467073426283948
MSitAE-APRIL-2024,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8344.0,0.0,3193.0,1017.0,0.0,0.0,2429.0,0.0,0.0,114.0,0.0,0.0,492.0,774.0,2435.0,0.0,0.0,816.0,April,2024,70.88926174496645,,,,,,,9.029417836095936
MSitAE-APRIL-2024,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,8132.0,0.0,409.0,17.0,0.0,0.0,2155.0,0.0,0.0,0.0,0.0,0.0,290.0,17.0,2297.0,0.0,0.0,697.0,April,2024,73.4997540580423,,,,,,,9.003685138166775
MSitAE-APRIL-2024,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8342.0,166.0,4652.0,0.0,0.0,0.0,5042.0,0.0,238.0,0.0,0.0,0.0,548.0,675.0,2740.0,0.0,0.0,1106.0,April,2024,39.55885878686166,,,,,,,9.029178142902074
MSitAE-APRIL-2024,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11311.0,1904.0,7661.0,46.0,0.0,118.0,5329.0,66.0,243.0,18.0,0.0,1.0,267.0,90.0,2906.0,106.0,87.0,1640.0,April,2024,52.886570594996016,,,,,,,9.333619388136354
MSitAE-APRIL-2024,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,6653.0,0.0,1835.0,0.0,0.0,0.0,2101.0,0.0,43.0,0.0,0.0,0.0,505.0,254.0,936.0,0.0,0.0,37.0,April,2024,68.42026153614911,,,,,,,8.802973456578423
MSitAE-APRIL-2024,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11148.0,0.0,8817.0,464.0,0.0,0.0,3421.0,0.0,2.0,79.0,0.0,0.0,626.0,114.0,2512.0,0.0,0.0,1701.0,April,2024,69.31288123430211,,,,,,,9.319105086767571
MSitAE-APRIL-2024,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,7768.0,0.0,2645.0,445.0,0.0,260.0,3746.0,0.0,0.0,0.0,0.0,0.0,576.0,98.0,2368.0,0.0,0.0,636.0,April,2024,51.77651905252317,,,,,,,8.95789673495042
MSitAE-APRIL-2024,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4179.0,350.0,1880.0,313.0,0.0,0.0,1707.0,0.0,0.0,104.0,0.0,0.0,469.0,6.0,1378.0,0.0,0.0,887.0,April,2024,59.15290739411343,,,,,,,8.338066525518801
MSitAE-APRIL-2024,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,12754.0,0.0,3328.0,0.0,0.0,0.0,4103.0,0.0,0.0,0.0,0.0,0.0,783.0,168.0,3995.0,0.0,419.0,1075.0,April,2024,67.82970048612201,,,,,,,9.453678630575912
MSitAE-APRIL-2024,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,8540.0,0.0,6817.0,367.0,0.0,1147.0,2638.0,0.0,480.0,77.0,0.0,0.0,414.0,521.0,2277.0,0.0,0.0,1202.0,April,2024,69.11007025761124,,,,,,,9.052633375946147
MSitAE-APRIL-2024,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,18886.0,0.0,5831.0,901.0,0.0,0.0,4549.0,0.0,128.0,0.0,0.0,0.0,905.0,26.0,2657.0,0.0,0.0,370.0,April,2024,75.91337498676268,,,,,,,9.846229133695847
MSitAE-APRIL-2024,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,7323.0,0.0,1962.0,0.0,0.0,766.0,3558.0,0.0,0.0,0.0,0.0,0.0,583.0,202.0,2161.0,0.0,0.0,433.0,April,2024,51.41335518230233,,,,,,,8.898911905794401
MSitAE-APRIL-2024,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,16864.0,746.0,11864.0,43.0,0.0,46.0,6569.0,0.0,88.0,11.0,0.0,0.0,1838.0,203.0,3688.0,0.0,0.0,1242.0,April,2024,61.04720113851992,,,,,,,9.732995747495751
MSitAE-APRIL-2024,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7150.0,0.0,5383.0,0.0,0.0,0.0,3557.0,0.0,30.0,0.0,0.0,0.0,1069.0,516.0,2087.0,0.0,0.0,819.0,April,2024,50.25174825174825,,,,,,,8.875007486048396
MSitAE-APRIL-2024,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,12328.0,0.0,0.0,212.0,0.0,0.0,5098.0,0.0,0.0,64.0,0.0,0.0,308.0,859.0,2669.0,0.0,0.0,1865.0,April,2024,58.646982478909806,,,,,,,9.419709489868552
MSitAE-APRIL-2024,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,9458.0,0.0,12043.0,0.0,0.0,0.0,3071.0,0.0,0.0,0.0,0.0,0.0,79.0,3.0,4336.0,0.0,37.0,1623.0,April,2024,67.53013322055402,,,,,,,9.15472194821317
MSitAE-APRIL-2024,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,7825.0,0.0,9064.0,0.0,0.0,965.0,3915.0,0.0,480.0,0.0,0.0,70.0,418.0,28.0,2644.0,0.0,98.0,2153.0,April,2024,49.96805111821086,,,,,,,8.965206802770357
MSitAE-APRIL-2024,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,10936.0,323.0,1477.0,371.0,1.0,33.0,2995.0,0.0,70.0,40.0,0.0,0.0,263.0,651.0,1833.0,3.0,0.0,112.0,April,2024,72.61338697878567,,,,,,,9.299906815335225
MSitAE-APRIL-2024,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,12256.0,0.0,11721.0,0.0,0.0,0.0,6442.0,0.0,310.0,0.0,0.0,0.0,482.0,1207.0,3541.0,0.0,510.0,1047.0,April,2024,47.43798955613577,,,,,,,9.413852481341165
MSitAE-APRIL-2024,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9608.0,0.0,10108.0,2.0,0.0,0.0,6171.0,0.0,1081.0,1.0,0.0,0.0,1090.0,693.0,4148.0,0.0,0.0,1203.0,April,2024,35.772273105745214,,,,,,,9.170455438277267
MSitAE-APRIL-2024,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,8880.0,0.0,6559.0,12.0,0.0,420.0,4928.0,0.0,54.0,7.0,0.0,4.0,175.0,22.0,3219.0,0.0,67.0,255.0,April,2024,44.5045045045045,,,,,,,9.091669442258505
MSitAE-APRIL-2024,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,7129.0,0.0,1004.0,496.0,0.0,153.0,3027.0,0.0,16.0,189.0,0.0,1.0,756.0,308.0,2388.0,0.0,82.0,750.0,April,2024,57.539626876139714,,,,,,,8.872066513408342
MSitAE-APRIL-2024,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6727.0,0.0,3182.0,284.0,0.0,126.0,3288.0,0.0,52.0,109.0,0.0,2.0,664.0,651.0,1807.0,0.0,0.0,239.0,April,2024,51.122342797680986,,,,,,,8.814033201652784
MSitAE-APRIL-2024,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,17513.0,162.0,5006.0,120.0,0.0,100.0,7000.0,0.0,473.0,11.0,0.0,5.0,2264.0,114.0,3563.0,0.0,149.0,899.0,April,2024,60.02969222863016,,,,,,,9.77075584008217
