period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,year,number_of_a&e_attendances_type_1,number_of_a&e_attendances_type_2,number_of_a&e_attendances_other_a&e_department,number_of_attendances_over_4hrs_type_1,number_of_attendances_over_4hrs_type_2,number_of_attendances_over_4hrs_other_a&e_department,total_a&e_attendances,date,attendance_zscore,is_outlier,is_anomaly
MSitAE-JANUARY-2020,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.0,53.0,4420.0,0.0,0.0,763.0,January,2020,13647.0,0.0,12303.0,4565.0,0.0,700.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RQ3,NHS ENGLAND MIDLANDS (WEST MIDLANDS),BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.0,0.0,0.0,224.0,January,2020,4893.0,0.0,0.0,255.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RKB,NHS ENGLAND MIDLANDS (WEST MIDLANDS),UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.0,0.0,4570.0,96.0,0.0,616.0,January,2020,12819.0,2137.0,6839.0,4473.0,3.0,119.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,0.0,4438.0,37.0,0.0,951.0,January,2020,13032.0,1947.0,6154.0,4282.0,76.0,93.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RVJ,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NORTH BRISTOL NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.0,38.0,3387.0,0.0,0.0,1928.0,January,2020,8356.0,0.0,0.0,1811.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RW6,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),PENNINE ACUTE HOSPITALS NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1577.0,54.0,6871.0,0.0,137.0,1882.0,January,2020,24688.0,0.0,10221.0,7490.0,0.0,181.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RDE,NHS ENGLAND EAST OF ENGLAND (EAST),EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,1.0,4852.0,0.0,242.0,2071.0,January,2020,13606.0,0.0,6370.0,3623.0,0.0,151.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5298.0,0.0,30.0,862.0,January,2020,8811.0,0.0,9253.0,1054.0,0.0,80.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RNQ,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,0.0,2218.0,0.0,0.0,420.0,January,2020,7615.0,0.0,0.0,0.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1864.0,0.0,3780.0,0.0,0.0,1266.0,January,2020,11644.0,0.0,5480.0,5193.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RCX,NHS ENGLAND EAST OF ENGLAND (EAST),"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,1.0,2544.0,0.0,0.0,753.0,January,2020,5845.0,0.0,0.0,1357.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RTG,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,14.0,5259.0,0.0,96.0,2030.0,January,2020,17203.0,0.0,10668.0,6547.0,0.0,23.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,1.0,3333.0,0.0,0.0,487.0,January,2020,12165.0,0.0,0.0,3267.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RBN,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0,0.0,4503.0,0.0,0.0,390.0,January,2020,10077.0,0.0,4520.0,3287.0,0.0,95.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,14.0,4539.0,0.0,0.0,588.0,January,2020,15561.0,856.0,10491.0,7864.0,34.0,303.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RX1,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2050.0,92.0,3788.0,0.0,0.0,3705.0,January,2020,15894.0,1737.0,202.0,0.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.0,28.0,4384.0,2.0,0.0,1603.0,January,2020,10222.0,323.0,6624.0,4244.0,0.0,13.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),GATESHEAD HEALTH NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,1872.0,0.0,0.0,320.0,January,2020,8042.0,0.0,2582.0,1699.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0,0.0,2622.0,0.0,160.0,1585.0,January,2020,10287.0,0.0,1439.0,3124.0,0.0,9.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),MID YORKSHIRE HOSPITALS NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.0,0.0,3980.0,0.0,118.0,1090.0,January,2020,17439.0,0.0,4398.0,0.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RWE,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2394.0,18.0,5418.0,6.0,0.0,3659.0,January,2020,19653.0,1607.0,0.0,7614.0,40.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RDD,NHS ENGLAND EAST OF ENGLAND (EAST),BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,0.0,3306.0,0.0,0.0,255.0,January,2020,11759.0,0.0,0.0,2015.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RNS,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),NORTHAMPTON GENERAL HOSPITAL NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0,0.0,2574.0,0.0,0.0,1181.0,January,2020,8933.0,1175.0,1476.0,3129.0,10.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RNZ,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),SALISBURY NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,1255.0,0.0,0.0,1110.0,January,2020,4242.0,323.0,1427.0,762.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RD8,NHS ENGLAND EAST OF ENGLAND (EAST),MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,1796.0,0.0,0.0,630.0,January,2020,7598.0,0.0,5065.0,1772.0,0.0,37.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,NTPAD,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ST MARY'S NHS TREATMENT CENTRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2020,0.0,0.0,5187.0,0.0,0.0,82.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,10.0,1189.0,0.0,0.0,110.0,January,2020,9561.0,0.0,0.0,1863.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RY5,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,January,2020,0.0,0.0,10393.0,0.0,0.0,281.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,18.0,2148.0,0.0,0.0,741.0,January,2020,7631.0,0.0,1388.0,1912.0,0.0,1.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),AIREDALE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1625.0,0.0,0.0,853.0,January,2020,5138.0,634.0,64.0,1133.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RWX,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2020,0.0,0.0,2224.0,0.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RMC,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),BOLTON NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,23.0,2370.0,0.0,36.0,829.0,January,2020,9448.0,0.0,1024.0,2676.0,0.0,5.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,G82071,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WHITSTABLE MEDICAL PRACTICE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2020,0.0,0.0,3195.0,0.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,1470.0,0.0,548.0,2274.0,January,2020,3694.0,0.0,10667.0,0.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),LEEDS TEACHING HOSPITALS NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1454.0,0.0,4797.0,0.0,0.0,1486.0,January,2020,16665.0,0.0,8855.0,3996.0,0.0,3.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.0,1.0,3192.0,0.0,0.0,2978.0,January,2020,9359.0,1233.0,9144.0,3538.0,0.0,89.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1645.0,166.0,4279.0,0.0,0.0,464.0,January,2020,15764.0,0.0,8640.0,6691.0,0.0,870.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0,16.0,3490.0,7.0,0.0,1285.0,January,2020,10962.0,4176.0,10515.0,0.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0,6.0,2066.0,0.0,0.0,344.0,January,2020,6369.0,0.0,8155.0,2805.0,0.0,162.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RA4,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1685.0,0.0,0.0,522.0,January,2020,4773.0,0.0,0.0,317.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RTK,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,9.0,1897.0,0.0,0.0,359.0,January,2020,9420.0,0.0,0.0,2481.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RM1,NHS ENGLAND EAST OF ENGLAND (EAST),NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.0,4.0,2793.0,0.0,0.0,2135.0,January,2020,10494.0,0.0,1331.0,4032.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,E84069,NHS ENGLAND LONDON,BELMONT HEALTH CENTRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2020,0.0,0.0,99.0,0.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RHM,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,0.0,3418.0,32.0,0.0,1687.0,January,2020,10111.0,1493.0,0.0,2598.0,150.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RGR,NHS ENGLAND EAST OF ENGLAND (EAST),WEST SUFFOLK NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,2000.0,0.0,0.0,757.0,January,2020,6112.0,0.0,314.0,0.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RWG,NHS ENGLAND EAST OF ENGLAND (EAST),WEST HERTFORDSHIRE HOSPITALS NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.0,0.0,3747.0,0.0,0.0,621.0,January,2020,9153.0,0.0,4415.0,2472.0,0.0,12.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RDZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,2655.0,7.0,0.0,1063.0,January,2020,6551.0,1281.0,975.0,2066.0,5.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RMP,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,0.0,2029.0,0.0,0.0,370.0,January,2020,8057.0,0.0,2750.0,2886.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,REM,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1667.0,0.0,6190.0,0.0,0.0,2561.0,January,2020,17449.0,428.0,9522.0,5864.0,0.0,8.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RBT,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,0.0,2207.0,0.0,0.0,1074.0,January,2020,5940.0,0.0,2086.0,2436.0,0.0,15.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,206.0,January,2020,0.0,7859.0,0.0,0.0,92.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RL1,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,January,2020,0.0,0.0,0.0,0.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,3924.0,0.0,0.0,778.0,January,2020,13962.0,830.0,4014.0,3237.0,0.0,3.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RRK,NHS ENGLAND MIDLANDS (WEST MIDLANDS),UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5063.0,6.0,11345.0,0.0,1322.0,3573.0,January,2020,31236.0,0.0,4535.0,12071.0,0.0,97.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RXH,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.0,21.0,3624.0,27.0,0.0,436.0,January,2020,13574.0,1226.0,0.0,3947.0,24.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RQX,NHS ENGLAND LONDON,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,2.0,1872.0,0.0,0.0,188.0,January,2020,11336.0,0.0,0.0,727.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,Y00751,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",EAST BERKS PRIMARY CARE OOH(WAM),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2020,0.0,0.0,4998.0,0.0,0.0,3.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RJC,NHS ENGLAND MIDLANDS (WEST MIDLANDS),SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,1916.0,0.0,0.0,229.0,January,2020,6117.0,0.0,563.0,1016.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,3291.0,0.0,0.0,1557.0,January,2020,13105.0,0.0,0.0,1851.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RWD,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1798.0,0.0,4048.0,0.0,0.0,1193.0,January,2020,11783.0,0.0,4543.0,5388.0,0.0,22.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,RBQ,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,January,2020,0.0,0.0,0.0,0.0,0.0,0.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
MSitAE-JANUARY-2020,NQ108,NHS ENGLAND EAST OF ENGLAND (EAST),CLACTON HOSPITAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,January,2020,0.0,0.0,2906.0,0.0,0.0,2.0,17172.648974668275,2020-01-01,0.01129961962911335,0,0
