period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,year,percentage_seen_within_4_hours
MSitAE-APRIL-2024,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4459.0,0.0,11238.0,0.0,0.0,0.0,1734.0,0.0,40.0,0.0,0.0,0.0,80.0,0.0,1618.0,0.0,584.0,2133.0,April,2024,61.112357030724375
MSitAE-APRIL-2024,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,11493.0,0.0,3788.0,288.0,0.0,106.0,4564.0,0.0,260.0,75.0,0.0,2.0,1061.0,459.0,2940.0,0.0,158.0,1222.0,April,2024,60.28887148699208
MSitAE-APRIL-2024,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,12318.0,0.0,10055.0,0.0,0.0,0.0,4052.0,0.0,382.0,0.0,0.0,0.0,385.0,1113.0,3462.0,0.0,80.0,1663.0,April,2024,67.10504952102613
MSitAE-APRIL-2024,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0.0,0.0,916.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,April,2024,
MSitAE-APRIL-2024,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,April,2024,
MSitAE-APRIL-2024,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0.0,0.0,4045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,April,2024,
MSitAE-APRIL-2024,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,23379.0,915.0,16891.0,0.0,0.0,0.0,11368.0,30.0,2835.0,0.0,0.0,0.0,880.0,1225.0,4700.0,0.0,0.0,1326.0,April,2024,51.37516574703794
MSitAE-APRIL-2024,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6572.0,0.0,1327.0,725.0,0.0,10.0,2006.0,0.0,0.0,192.0,0.0,0.0,333.0,1.0,2491.0,0.0,0.0,1025.0,April,2024,69.47656725502131
MSitAE-APRIL-2024,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,28759.0,0.0,5982.0,589.0,0.0,138.0,7935.0,0.0,157.0,98.0,0.0,1.0,2656.0,5.0,8966.0,0.0,231.0,1276.0,April,2024,72.40863729615077
MSitAE-APRIL-2024,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,18315.0,0.0,8065.0,0.0,0.0,0.0,7442.0,0.0,150.0,0.0,0.0,0.0,986.0,905.0,3827.0,0.0,0.0,524.0,April,2024,59.36663936663936
MSitAE-APRIL-2024,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,6887.0,0.0,8057.0,0.0,0.0,0.0,3304.0,0.0,217.0,0.0,0.0,0.0,202.0,462.0,2145.0,0.0,148.0,690.0,April,2024,52.025555394221
MSitAE-APRIL-2024,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4182.0,0.0,0.0,380.0,0.0,3966.0,1461.0,0.0,0.0,91.0,0.0,5.0,170.0,24.0,1866.0,0.0,0.0,511.0,April,2024,65.06456241032998
MSitAE-APRIL-2024,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,8277.0,0.0,3865.0,432.0,0.0,145.0,2857.0,0.0,136.0,74.0,0.0,0.0,852.0,79.0,3551.0,0.0,0.0,713.0,April,2024,65.48266280053159
MSitAE-APRIL-2024,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,11129.0,389.0,8439.0,0.0,0.0,26.0,6306.0,0.0,322.0,0.0,0.0,0.0,903.0,859.0,4468.0,2.0,0.0,1564.0,April,2024,43.33722706442627
MSitAE-APRIL-2024,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5567.0,264.0,13.0,560.0,0.0,0.0,1916.0,0.0,0.0,0.0,0.0,0.0,363.0,119.0,1479.0,0.0,0.0,563.0,April,2024,65.58289922759116
MSitAE-APRIL-2024,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7780.0,0.0,5601.0,622.0,0.0,144.0,3264.0,0.0,159.0,255.0,0.0,0.0,737.0,0.0,2055.0,0.0,0.0,411.0,April,2024,58.04627249357327
MSitAE-APRIL-2024,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12628.0,0.0,4569.0,821.0,0.0,712.0,5703.0,0.0,579.0,251.0,0.0,87.0,449.0,803.0,3276.0,0.0,138.0,1452.0,April,2024,54.83845422869813
MSitAE-APRIL-2024,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9929.0,0.0,5600.0,760.0,0.0,538.0,5184.0,0.0,74.0,342.0,0.0,24.0,547.0,663.0,2722.0,0.0,38.0,493.0,April,2024,47.789304058817606
MSitAE-APRIL-2024,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5133.0,0.0,1751.0,0.0,0.0,0.0,2621.0,0.0,147.0,0.0,0.0,0.0,344.0,654.0,1800.0,0.0,0.0,1250.0,April,2024,48.93824274303526
MSitAE-APRIL-2024,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10776.0,0.0,5411.0,23.0,0.0,144.0,3917.0,0.0,298.0,5.0,0.0,2.0,575.0,140.0,3383.0,0.0,1.0,340.0,April,2024,63.65070527097253
MSitAE-APRIL-2024,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,12107.0,153.0,474.0,0.0,0.0,142.0,4679.0,0.0,0.0,0.0,0.0,0.0,636.0,37.0,4274.0,10.0,0.0,1057.0,April,2024,61.352936317832665
MSitAE-APRIL-2024,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8482.0,0.0,1831.0,376.0,0.0,44.0,3656.0,0.0,28.0,95.0,0.0,1.0,592.0,574.0,2189.0,0.0,0.0,732.0,April,2024,56.89695826456025
MSitAE-APRIL-2024,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0.0,0.0,3874.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,April,2024,
MSitAE-APRIL-2024,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5637.0,0.0,3716.0,23.0,0.0,7.0,2581.0,0.0,55.0,11.0,0.0,0.0,989.0,1.0,1644.0,0.0,0.0,803.0,April,2024,54.21323398971085
MSitAE-APRIL-2024,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9838.0,0.0,0.0,0.0,0.0,0.0,3220.0,0.0,0.0,0.0,0.0,0.0,630.0,172.0,3140.0,0.0,0.0,604.0,April,2024,67.2697702785119
MSitAE-APRIL-2024,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0.0,0.0,6718.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,April,2024,
MSitAE-APRIL-2024,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,8942.0,0.0,4632.0,0.0,0.0,0.0,5108.0,0.0,382.0,0.0,0.0,0.0,1032.0,413.0,3458.0,0.0,0.0,1903.0,April,2024,42.876314023708346
MSitAE-APRIL-2024,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21378.0,1812.0,0.0,0.0,0.0,0.0,8850.0,78.0,0.0,0.0,0.0,0.0,1558.0,839.0,6179.0,3.0,0.0,3480.0,April,2024,58.60230143137806
MSitAE-APRIL-2024,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,17938.0,0.0,2136.0,718.0,0.0,172.0,3182.0,0.0,25.0,77.0,0.0,1.0,941.0,9.0,5320.0,0.0,0.0,995.0,April,2024,82.26112164120862
MSitAE-APRIL-2024,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14441.0,1125.0,8898.0,999.0,0.0,0.0,6807.0,123.0,296.0,234.0,0.0,0.0,1567.0,409.0,2695.0,0.0,0.0,291.0,April,2024,52.86337511252683
MSitAE-APRIL-2024,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10713.0,0.0,2246.0,0.0,0.0,0.0,6164.0,0.0,328.0,0.0,0.0,0.0,452.0,579.0,3008.0,0.0,45.0,2088.0,April,2024,42.46242882479231
MSitAE-APRIL-2024,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0.0,0.0,8628.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,April,2024,
MSitAE-APRIL-2024,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,21306.0,1559.0,4897.0,1308.0,0.0,1095.0,9621.0,48.0,478.0,463.0,0.0,27.0,1533.0,1394.0,7759.0,24.0,30.0,1490.0,April,2024,54.843705998310334
MSitAE-APRIL-2024,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,April,2024,
MSitAE-APRIL-2024,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0.0,0.0,3849.0,0.0,0.0,0.0,0.0,0.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,April,2024,
MSitAE-APRIL-2024,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0.0,0.0,2787.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,April,2024,
MSitAE-APRIL-2024,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0.0,0.0,1577.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,April,2024,
MSitAE-APRIL-2024,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,4088.0,0.0,2006.0,22.0,0.0,26.0,1779.0,0.0,1.0,10.0,0.0,0.0,185.0,50.0,1089.0,0.0,0.0,249.0,April,2024,56.48238747553817
MSitAE-APRIL-2024,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12755.0,0.0,14697.0,0.0,0.0,0.0,6154.0,0.0,181.0,0.0,0.0,0.0,673.0,686.0,6513.0,0.0,0.0,435.0,April,2024,51.75225401803214
MSitAE-APRIL-2024,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,7727.0,516.0,7501.0,83.0,1.0,102.0,4606.0,1.0,911.0,44.0,0.0,14.0,199.0,834.0,1515.0,0.0,0.0,169.0,April,2024,40.39083732367025
MSitAE-APRIL-2024,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6991.0,0.0,2496.0,158.0,0.0,83.0,3897.0,0.0,31.0,35.0,0.0,0.0,764.0,398.0,2453.0,0.0,0.0,1025.0,April,2024,44.25690173079674
MSitAE-APRIL-2024,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,15343.0,0.0,7895.0,0.0,0.0,1029.0,6075.0,0.0,0.0,0.0,0.0,0.0,80.0,22.0,4589.0,0.0,0.0,2122.0,April,2024,60.40539659779704
MSitAE-APRIL-2024,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,14264.0,0.0,12449.0,814.0,0.0,273.0,5880.0,0.0,172.0,0.0,0.0,0.0,1051.0,353.0,6088.0,0.0,331.0,985.0,April,2024,58.77734155916994
MSitAE-APRIL-2024,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6813.0,0.0,1469.0,270.0,0.0,90.0,2969.0,0.0,202.0,99.0,0.0,3.0,894.0,142.0,2739.0,0.0,246.0,620.0,April,2024,56.42154704241891
MSitAE-APRIL-2024,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,11282.0,1347.0,0.0,182.0,0.0,0.0,3842.0,70.0,0.0,52.0,0.0,0.0,387.0,13.0,3574.0,9.0,0.0,1552.0,April,2024,65.94575429888317
MSitAE-APRIL-2024,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10365.0,767.0,6320.0,0.0,0.0,0.0,4172.0,0.0,248.0,0.0,0.0,0.0,153.0,34.0,2090.0,0.0,0.0,249.0,April,2024,59.749155812831646
MSitAE-APRIL-2024,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,12926.0,0.0,4996.0,17.0,0.0,0.0,4171.0,0.0,0.0,9.0,0.0,0.0,432.0,558.0,1380.0,0.0,0.0,96.0,April,2024,67.73170354324617
MSitAE-APRIL-2024,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8344.0,0.0,3193.0,1017.0,0.0,0.0,2429.0,0.0,0.0,114.0,0.0,0.0,492.0,774.0,2435.0,0.0,0.0,816.0,April,2024,70.88926174496645
MSitAE-APRIL-2024,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,8132.0,0.0,409.0,17.0,0.0,0.0,2155.0,0.0,0.0,0.0,0.0,0.0,290.0,17.0,2297.0,0.0,0.0,697.0,April,2024,73.4997540580423
MSitAE-APRIL-2024,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8342.0,166.0,4652.0,0.0,0.0,0.0,5042.0,0.0,238.0,0.0,0.0,0.0,548.0,675.0,2740.0,0.0,0.0,1106.0,April,2024,39.55885878686166
MSitAE-APRIL-2024,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11311.0,1904.0,7661.0,46.0,0.0,118.0,5329.0,66.0,243.0,18.0,0.0,1.0,267.0,90.0,2906.0,106.0,87.0,1640.0,April,2024,52.886570594996016
MSitAE-APRIL-2024,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,6653.0,0.0,1835.0,0.0,0.0,0.0,2101.0,0.0,43.0,0.0,0.0,0.0,505.0,254.0,936.0,0.0,0.0,37.0,April,2024,68.42026153614911
MSitAE-APRIL-2024,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11148.0,0.0,8817.0,464.0,0.0,0.0,3421.0,0.0,2.0,79.0,0.0,0.0,626.0,114.0,2512.0,0.0,0.0,1701.0,April,2024,69.31288123430211
MSitAE-APRIL-2024,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,7768.0,0.0,2645.0,445.0,0.0,260.0,3746.0,0.0,0.0,0.0,0.0,0.0,576.0,98.0,2368.0,0.0,0.0,636.0,April,2024,51.77651905252317
MSitAE-APRIL-2024,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4179.0,350.0,1880.0,313.0,0.0,0.0,1707.0,0.0,0.0,104.0,0.0,0.0,469.0,6.0,1378.0,0.0,0.0,887.0,April,2024,59.15290739411343
MSitAE-APRIL-2024,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,12754.0,0.0,3328.0,0.0,0.0,0.0,4103.0,0.0,0.0,0.0,0.0,0.0,783.0,168.0,3995.0,0.0,419.0,1075.0,April,2024,67.82970048612201
MSitAE-APRIL-2024,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,8540.0,0.0,6817.0,367.0,0.0,1147.0,2638.0,0.0,480.0,77.0,0.0,0.0,414.0,521.0,2277.0,0.0,0.0,1202.0,April,2024,69.11007025761124
MSitAE-APRIL-2024,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,18886.0,0.0,5831.0,901.0,0.0,0.0,4549.0,0.0,128.0,0.0,0.0,0.0,905.0,26.0,2657.0,0.0,0.0,370.0,April,2024,75.91337498676268
MSitAE-APRIL-2024,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,7323.0,0.0,1962.0,0.0,0.0,766.0,3558.0,0.0,0.0,0.0,0.0,0.0,583.0,202.0,2161.0,0.0,0.0,433.0,April,2024,51.41335518230233
MSitAE-APRIL-2024,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,16864.0,746.0,11864.0,43.0,0.0,46.0,6569.0,0.0,88.0,11.0,0.0,0.0,1838.0,203.0,3688.0,0.0,0.0,1242.0,April,2024,61.04720113851992
MSitAE-APRIL-2024,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7150.0,0.0,5383.0,0.0,0.0,0.0,3557.0,0.0,30.0,0.0,0.0,0.0,1069.0,516.0,2087.0,0.0,0.0,819.0,April,2024,50.25174825174825
MSitAE-APRIL-2024,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,12328.0,0.0,0.0,212.0,0.0,0.0,5098.0,0.0,0.0,64.0,0.0,0.0,308.0,859.0,2669.0,0.0,0.0,1865.0,April,2024,58.646982478909806
MSitAE-APRIL-2024,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,9458.0,0.0,12043.0,0.0,0.0,0.0,3071.0,0.0,0.0,0.0,0.0,0.0,79.0,3.0,4336.0,0.0,37.0,1623.0,April,2024,67.53013322055402
MSitAE-APRIL-2024,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,7825.0,0.0,9064.0,0.0,0.0,965.0,3915.0,0.0,480.0,0.0,0.0,70.0,418.0,28.0,2644.0,0.0,98.0,2153.0,April,2024,49.96805111821086
MSitAE-APRIL-2024,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,10936.0,323.0,1477.0,371.0,1.0,33.0,2995.0,0.0,70.0,40.0,0.0,0.0,263.0,651.0,1833.0,3.0,0.0,112.0,April,2024,72.61338697878567
MSitAE-APRIL-2024,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,12256.0,0.0,11721.0,0.0,0.0,0.0,6442.0,0.0,310.0,0.0,0.0,0.0,482.0,1207.0,3541.0,0.0,510.0,1047.0,April,2024,47.43798955613577
MSitAE-APRIL-2024,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9608.0,0.0,10108.0,2.0,0.0,0.0,6171.0,0.0,1081.0,1.0,0.0,0.0,1090.0,693.0,4148.0,0.0,0.0,1203.0,April,2024,35.772273105745214
MSitAE-APRIL-2024,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,8880.0,0.0,6559.0,12.0,0.0,420.0,4928.0,0.0,54.0,7.0,0.0,4.0,175.0,22.0,3219.0,0.0,67.0,255.0,April,2024,44.5045045045045
MSitAE-APRIL-2024,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,7129.0,0.0,1004.0,496.0,0.0,153.0,3027.0,0.0,16.0,189.0,0.0,1.0,756.0,308.0,2388.0,0.0,82.0,750.0,April,2024,57.539626876139714
MSitAE-APRIL-2024,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6727.0,0.0,3182.0,284.0,0.0,126.0,3288.0,0.0,52.0,109.0,0.0,2.0,664.0,651.0,1807.0,0.0,0.0,239.0,April,2024,51.122342797680986
MSitAE-APRIL-2024,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,17513.0,162.0,5006.0,120.0,0.0,100.0,7000.0,0.0,473.0,11.0,0.0,5.0,2264.0,114.0,3563.0,0.0,149.0,899.0,April,2024,60.02969222863016
MSitAE-APRIL-2024,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,12647.0,0.0,4146.0,0.0,0.0,6275.0,5388.0,0.0,0.0,0.0,0.0,0.0,2269.0,13.0,4306.0,0.0,0.0,742.0,April,2024,57.397011148889064
MSitAE-APRIL-2024,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,April,2024,
MSitAE-APRIL-2024,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,11395.0,3944.0,6932.0,0.0,0.0,387.0,4969.0,33.0,392.0,0.0,0.0,0.0,669.0,152.0,4019.0,0.0,0.0,1112.0,April,2024,56.39315489249671
MSitAE-APRIL-2024,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0.0,0.0,2189.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,April,2024,
MSitAE-APRIL-2024,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8258.0,0.0,0.0,0.0,0.0,0.0,3304.0,0.0,0.0,0.0,0.0,0.0,772.0,39.0,2421.0,0.0,14.0,1602.0,April,2024,59.99031242431582
MSitAE-APRIL-2024,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0.0,0.0,12252.0,0.0,0.0,0.0,0.0,0.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,April,2024,
MSitAE-APRIL-2024,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",12585.0,2426.0,13415.0,0.0,0.0,0.0,5543.0,378.0,292.0,0.0,0.0,0.0,721.0,657.0,7837.0,0.0,0.0,475.0,April,2024,55.95550258243941
MSitAE-APRIL-2024,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8906.0,1137.0,7457.0,401.0,1.0,1151.0,4356.0,0.0,172.0,175.0,0.0,22.0,1236.0,5.0,3737.0,0.0,0.0,2799.0,April,2024,51.08915337974399
MSitAE-APRIL-2024,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,13071.0,0.0,11391.0,36.0,0.0,0.0,7203.0,0.0,1446.0,5.0,0.0,0.0,1091.0,733.0,3639.0,0.0,0.0,1341.0,April,2024,44.89327518935047
MSitAE-APRIL-2024,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,8958.0,0.0,0.0,0.0,0.0,0.0,2515.0,0.0,0.0,0.0,0.0,0.0,196.0,428.0,1004.0,0.0,0.0,44.0,April,2024,71.92453672694798
MSitAE-APRIL-2024,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,10890.0,0.0,3474.0,0.0,0.0,0.0,3338.0,0.0,61.0,0.0,0.0,0.0,909.0,120.0,2813.0,0.0,0.0,433.0,April,2024,69.34802571166207
MSitAE-APRIL-2024,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8617.0,0.0,2740.0,148.0,0.0,632.0,2626.0,0.0,104.0,32.0,0.0,40.0,511.0,354.0,2977.0,0.0,17.0,966.0,April,2024,69.52535685273297
MSitAE-APRIL-2024,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,April,2024,
MSitAE-APRIL-2024,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,16959.0,0.0,7515.0,414.0,0.0,0.0,7393.0,0.0,169.0,59.0,0.0,0.0,563.0,302.0,7177.0,0.0,0.0,613.0,April,2024,56.406627749277675
MSitAE-APRIL-2024,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,12901.0,0.0,9795.0,0.0,0.0,1.0,4809.0,0.0,111.0,0.0,0.0,0.0,433.0,20.0,3336.0,0.0,0.0,2148.0,April,2024,62.723819858925665
